,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
0,90.71319815,83.32382499,126.8676631,82.34542418,95.95211962,149.5195105,119.894695,168.7010088,129.5963882,
1,92.31919289,121.0113059,137.7672778,115.7977949,165.0517257,147.1076263,119.894695,168.7010088,129.5963882,
2,107.3037567,127.4534019,110.9266029,129.8180726,118.3123487,107.6169501,102.7587849,123.1609941,115.249431,
3,123.2778749,150.3339055,145.7445816,152.8830097,130.6270181,128.6400632,109.9945082,139.6354564,124.5676644,
4,144.6272328,141.4964756,159.6721549,160.4799395,142.661702,122.3669066,91.5389742,144.3013565,129.3816778,
5,130.9782601,105.3885554,152.8050224,138.2447863,120.1515263,126.807616,107.7127632,127.2168566,121.0506591,
6,134.118859,100.9369408,132.3466202,110.3271821,91.92173293,128.9001738,93.15589201,107.2786045,85.0766224,
7,118.921994,84.90664921,120.4686035,113.7334005,76.73241905,40.21366533,102.313938,103.2573361,60.32971559,
8,98.45762085,98.83935826,100.4752993,111.1183831,53.76938191,111.4242941,84.09032184,33.75626139,35.0235947,
9,14.84443129,91.95208854,40.9525932,93.10929411,76.90677109,40.09356754,78.32481769,86.19767332,5.049540989,
10,56.09647695,91.24574264,94.42788053,91.27909052,99.91329938,20.59525724,126.8412089,100.9248236,81.10874835,
11,37.87983821,93.88106266,105.3600916,104.0338193,98.88940086,82.39108926,82.87764059,97.23586864,76.89516249,
12,38.39143942,81.27787586,114.4587962,107.4877923,107.4205051,102.7235488,20.69536539,104.772712,94.66490145,
13,23.03080473,140.1085222,113.317842,105.5183558,105.8433313,103.5786709,107.2953838,104.9831272,97.60900646,1
14,53.47657217,51.44578836,103.9471686,115.1115472,109.9067745,95.86563564,123.1372884,104.484373,91.1493391,
15,79.96674933,101.160655,95.49525138,96.27221786,102.3346724,115.5211484,111.7607734,96.75802834,90.61553131,
16,95.24905236,85.04372866,86.22609288,91.55226473,98.73808831,105.9127675,93.04988075,91.13492932,103.8202201,
17,108.374317,91.31526072,66.79269231,82.76704315,86.43269262,95.96813432,77.31331541,85.288649,88.7040867,
18,108.3815563,95.29413857,58.43263896,41.90152462,70.6365075,78.03464274,76.84628483,67.27332802,66.43217089,
19,80.66652016,80.89068053,12.25196871,38.88261135,72.91801598,80.94329543,35.95575703,64.26154882,61.08739974,
20,103.1978863,81.62102268,50.13055571,66.45238853,75.08514374,82.2917752,38.11105917,79.1107162,99.91756927,2
21,68.11561068,105.8835006,77.56955865,28.81024925,100.0797611,20.47848412,6.391508909,97.47620144,45.28005382,
22,73.23574779,99.85280991,59.85549347,115.149886,58.40700957,52.38898055,69.37413926,100.0181206,14.04131221,
23,108.9495933,81.50514779,124.3699662,113.4754643,81.51152372,69.25233222,84.9757032,109.8532991,89.92536943,
24,54.96937891,79.7524442,63.11109876,103.4695295,81.47670054,117.3405061,98.17394876,77.9221103,85.36183237,
25,61.33348985,93.61406016,58.47632583,95.79563295,82.57829778,112.6449158,40.52387695,79.45838392,56.56106735,
26,35.17530934,73.80405813,62.63013389,71.19577095,63.29756627,91.79215757,54.95335781,49.24421544,65.30399734,
27,42.71610875,92.32683901,96.1196706,97.66488856,88.50079577,73.05030225,72.08367612,53.84744265,32.02265366,
28,64.49636171,86.50913212,76.05462829,89.00741412,72.61218212,86.85977368,69.03280028,60.22520419,51.48409498,
29,100.6561979,83.51429015,107.497099,111.6724975,93.81663188,91.52544569,89.42003964,99.51668476,100.2903079,3
30,99.54881085,81.76065519,100.6605102,122.1939601,111.0108859,110.6644735,94.24981805,116.2344801,92.482641,
31,101.0503996,94.06395613,105.3454134,120.8923728,113.5236141,107.7548218,96.22631552,115.4526226,91.03711593,
32,71.31942967,98.2236912,95.46243561,110.2818564,116.0315356,116.663359,81.29128472,118.1444856,95.92457122,
33,84.44949953,90.66509348,86.0650524,92.02063264,99.93588705,109.2242204,86.96278265,109.2231019,66.24129937,
34,75.36505626,74.9029059,67.24247318,94.43571894,70.84558641,113.3081796,84.19875554,91.72578923,57.13714787,
35,54.82071309,68.53510281,60.08076618,61.93354319,81.39591727,94.1096678,83.12367386,77.13799047,61.47209496,
36,57.08743677,107.2908294,90.52474724,60.83810307,86.41060059,81.59482421,83.25452975,52.94893169,101.5190784,
37,35.12309209,102.4380025,89.53379666,71.81201172,82.2543625,80.01930278,101.6804146,48.96609609,123.8821358,
38,96.65022956,97.56740343,48.0378053,110.5163578,87.79030532,68.04737097,117.8830574,58.13252836,112.2826184,
39,104.1309012,95.22108738,99.44627373,95.89434454,91.83809523,67.12477763,119.4473455,74.13168993,113.4703342,4
40,118.8098301,120.0054571,60.91594282,100.0226947,117.7060052,76.13683033,124.636347,78.60063927,89.81668171,
41,123.0348045,62.70128866,80.41973842,91.74764126,105.5790248,57.50063683,113.2190282,84.8970207,47.20781987,
42,92.16706695,69.21449572,84.49713618,73.22041349,88.40309795,69.25633382,111.1358555,92.34463929,47.1440154,
43,84.80240776,49.36970927,92.48006056,66.30080166,91.11709208,73.78491302,95.14705914,93.31506095,30.29161775,
44,67.49376152,66.55094993,64.44049608,101.9078108,88.68905451,83.19253829,93.99111444,84.90119069,103.1785741,
45,89.75983538,71.3478693,99.09211174,100.9834929,96.92623485,95.28927863,93.77540449,90.5134421,110.2360854,
46,56.41026415,43.54684028,93.76509084,110.1538474,102.9972255,86.24448003,91.73887248,87.30426791,51.39434303,
47,67.77764329,68.52094789,93.72129461,106.2197261,99.90352123,101.8338815,75.14815234,92.17091823,58.96659418,
48,66.01918914,71.05413395,111.2709004,115.6302295,116.8444874,101.9694634,80.20124069,110.321138,96.65383758,
49,65.24586139,84.32156116,112.2155264,104.7163825,115.3510419,100.941069,72.77890362,105.2927605,71.09832431,5
50,80.40045595,90.60869846,119.9488531,124.2924515,120.2765741,121.1892962,105.7143436,122.514459,65.77635609,
51,74.87765175,83.95174435,108.0968494,122.5430518,113.0109459,129.98615,86.64752609,125.7221368,51.71984059,
52,64.36028479,49.64221001,107.6199612,117.1198567,119.7109267,125.6236146,61.60129284,124.0267106,29.47958334,
53,25.61408372,63.3045075,95.94201301,103.8171283,102.9936161,123.218414,20.9301631,111.5963432,13.25084124,
54,32.92218518,17.61215668,60.82972435,104.8886553,72.22947231,113.3266765,57.53696499,107.1481536,54.0793859,
55,63.27987021,53.51037242,15.53939299,107.5192435,45.28340728,115.5355206,70.87274469,105.4416376,65.21233198,
56,61.96478013,72.86851012,20.87398115,80.6838785,61.9722825,80.22497153,60.14762478,103.5718168,46.73452548,6
57,48.50521389,146.6965424,30.04975185,59.9877086,9.980081059,87.22247767,46.20299358,79.77772197,41.58347782,
58,41.1877454,58.00432141,35.09410259,74.18125471,74.40366252,66.80205224,47.5994691,100.7022594,45.44001105,r
59,53.13015847,33.3690182,19.41049852,45.05973856,48.76903263,36.77098376,73.76519573,63.59947007,29.83929882,
60,51.95745498,61.08024824,28.12529827,61.17266882,47.67693391,77.80330649,67.32219273,71.33174267,66.94003295,
61,71.22823337,74.85121025,33.80621356,44.25999467,47.67693391,21.33664482,144.7408204,89.36984933,69.84341137,
62,58.77806457,72.70856735,8.007006251,86.98611015,39.77217572,2.421864249,124.641498,63.89877557,80.0903957,
63,80.46266752,65.24251054,114.6291794,36.10695532,59.90860726,47.26624289,35.70986368,6.977350817,90.88568396,
64,88.50991919,103.5212174,138.7457555,52.41531231,4.588888396,114.9729923,62.89460213,60.15357641,94.55023175,
65,75.01087163,139.1025294,122.107726,39.32092943,11.36881274,81.44323616,58.56734367,22.56645794,106.7131351,
66,72.68902116,148.1582841,167.8389636,141.1012925,109.0342273,2.86051818,112.9791663,135.0431532,165.3572681,
67,64.61886317,129.8053892,169.1934839,76.56713788,127.7078954,71.31721361,168.0618991,140.6426266,146.2769951,
68,177.8261491,119.3528106,152.9731911,29.03072244,48.35692757,90.54166559,170.5700418,162.6245311,160.4631669,
69,130.5708143,72.21472797,144.5857041,133.5585216,97.6475945,167.4348721,129.827793,141.4451505,156.5803775,
70,126.7604884,107.0389747,137.399811,133.5585216,162.1826044,168.5364483,54.63747245,164.1332522,139.9765125,
71,89.01136253,125.4279525,124.934676,62.62177953,107.3292954,176.8154371,23.19855509,9.435138886,128.246451,
72,58.97128175,93.81078814,54.96638424,85.21071074,39.75485256,177.3882548,84.1130694,3.197566197,139.204298,
73,32.30894566,112.0752286,19.08193076,72.33200747,14.04647009,173.3955656,97.58761124,21.14228111,138.0941048,
74,108.1246206,120.9174482,6.991009303,80.09722465,52.4488809,9.939142825,2.140807269,66.97516096,29.97605625,
75,108.6289024,106.0065579,57.22504999,106.2963793,116.7410314,30.0043679,4.063462481,167.0682359,55.72589461,
76,4.227660891,105.2221177,26.08960793,57.35517364,138.7254147,34.47517765,4.063462481,21.44925053,51.4885912,
77,4.927013015,0.099211821,51.22486385,34.37599029,52.76450243,34.48531765,42.66242832,128.2485047,46.68624887,
78,28.67724311,152.8936634,77.3902948,157.4043857,69.39021531,30.12488259,25.02217743,131.0235401,26.93885499,
79,53.70958958,72.97849116,78.6604692,115.5481716,84.02490981,44.47418391,61.60904974,125.2688117,3.424464926,
80,20.65559258,96.90431128,113.1078255,54.40700585,67.887337,52.06530399,44.96160206,2.213666176,16.68181362,
81,35.84957678,59.1351831,176.1395138,71.59744905,77.01293428,63.1303024,34.93723922,21.92134321,21.82735955,
82,78.61090706,69.75085042,154.6145652,73.74269283,88.27627635,71.15502844,88.32463633,29.22730357,27.52597693,
83,74.98438316,95.68376085,151.9938826,98.33695089,86.27943038,100.4962777,20.85289197,7.302252125,54.43926789,
84,77.07266279,168.8692784,163.625819,87.89368867,133.1517059,116.4426037,133.7251764,9.625176142,90.87918225,
85,128.158285,131.7018236,152.0189831,85.51754269,130.0434541,111.7124821,135.9849402,8.906208611,97.75558237,
86,82.67426188,129.1944213,118.1330267,67.71157386,149.2134728,111.5555722,142.7605671,10.47846741,97.75558237,
87,82.43653226,99.41536655,113.6417265,96.47299906,142.4411569,113.8410281,130.01265,1.59210471,40.26829793,
88,71.56645123,126.8676631,82.34542418,83.45391578,168.58307,119.894695,114.9897526,3.420339594,10.59802192,
