,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
0,82.78843446,114.6324739,47.19821146,111.1584586,82.56378101,30.63011841,119.6189369,7.037641091,45.88141298,
1,91.43490439,98.35898043,30.41275632,73.36044062,24.97015176,29.6364781,119.6189369,7.037641091,45.88141298,
2,98.46131766,89.47099544,108.1983884,100.0725889,117.0664189,78.24799318,122.0565276,99.5104436,95.05869783,
3,114.4013991,100.1589035,119.1495309,116.611053,126.5806901,95.72015815,151.792745,116.6007089,113.9129731,
4,59.11347049,111.749091,117.0727058,118.4987961,130.7137948,103.3934427,152.7856602,128.6308798,113.4559127,
5,120.460578,134.5369114,116.7792257,116.9958194,128.1252192,130.8895735,138.087495,117.3671676,113.6342236,
6,83.33374306,106.9495377,104.8986701,110.3069507,125.6009934,154.1481032,155.1638746,109.4631773,123.1229978,
7,119.9173612,109.3527186,118.2942202,108.1499298,126.060978,50.37616683,118.8561628,112.5436745,116.3731183,
8,131.7516712,75.70464235,105.5075811,112.5251685,119.7215905,147.7885391,120.0180655,126.8678851,140.1851177,
9,149.1364245,112.0187785,140.0838141,101.7633866,99.26969357,176.8923382,92.78205521,100.306476,170.6794558,
10,116.1352675,114.1851438,113.4672029,98.04487211,85.25523849,144.4377156,54.2213624,125.6186422,106.0246072,
11,124.9025804,115.7035692,134.980805,122.2799854,123.1021095,108.4201686,96.16665465,131.122354,131.5907518,
12,93.47449312,83.6396118,128.9258679,137.1912204,134.2529728,123.7349617,121.2332562,145.5013498,118.0624145,
13,97.88295258,93.7987507,132.2282969,140.9928939,136.7562931,120.9422378,112.6897467,143.7967705,122.5612445,1
14,76.60939271,99.29634133,135.7178927,129.1868763,124.7241702,155.341729,73.36156944,146.558344,124.5771057,
15,115.4327041,97.72850282,122.0866061,128.9112482,119.5149138,131.784815,44.35276369,132.575984,102.2672294,
16,93.49287961,101.7956001,111.3335262,120.8451124,106.2950336,128.1543744,95.19349634,118.0485562,80.65845939,
17,72.49815697,87.60346296,116.0577001,114.5732754,97.63155728,119.9490602,101.2353098,107.556757,92.73806829,
18,73.84576412,83.87716815,114.1298221,141.688693,102.8129042,114.2669236,105.8026785,110.9474913,109.46661,
19,101.41891,129.607665,151.4761163,138.947232,101.6996987,112.3513778,119.5644329,113.414533,116.0601452,
20,107.3517743,142.8253657,178.4329841,111.1735911,112.5399732,95.30656862,131.5217298,81.66092843,109.7401444,2
21,134.9328276,119.0135873,151.8665432,96.25566352,133.5409446,114.9638056,150.7684096,109.8170722,79.37805237,
22,105.1917916,120.3998153,95.14929957,123.4109021,111.1017484,84.21466157,164.7727225,133.6226274,151.202089,
23,104.1626947,112.0026191,113.141531,123.1508256,127.4592302,81.91451164,137.468072,103.7323974,124.4583479,
24,154.7447667,101.6003958,117.3859274,110.4209645,125.9895131,119.3170606,115.0439004,111.3744227,102.6960265,
25,131.2365075,92.23605389,127.6695799,104.5057138,125.5993639,124.8021751,149.4312179,119.1686777,119.9847781,
26,143.6544807,106.1232679,126.9837705,107.7367412,110.3228264,125.6009301,119.6807766,125.6663639,113.8683061,
27,144.3065067,92.98659503,86.36093205,88.06431722,97.40308435,106.2086321,115.6850965,120.8312484,133.1532755,
28,123.9613745,113.9435943,145.4298789,131.3579857,139.6919792,95.78684513,110.6065657,118.6459799,97.06514058,
29,94.11904856,127.984957,126.3301667,128.8592265,144.5503135,118.788784,114.5492644,122.8001235,107.8021729,3
30,102.5367759,127.8570274,126.6144539,116.8343951,124.0163643,122.4015041,109.050736,115.9454528,113.5581584,
31,101.8257125,110.1450026,118.3600444,118.9453928,123.186081,125.7158777,101.5077288,116.3166328,105.9303725,
32,126.1092707,95.30864415,118.9745559,114.0576885,108.3538976,123.1931356,116.2631737,106.4508522,94.79961198,
33,103.1879975,98.81231476,122.5715315,118.6939017,110.4615029,121.0122411,99.67405758,104.7044219,108.2447933,
34,104.2057188,99.23548624,106.9904957,91.68469398,93.33212415,104.8876896,102.0700998,109.5681752,113.1815952,
35,128.6345152,97.98678226,123.6032408,104.5662177,93.76315669,109.0535735,87.91574969,103.6175229,108.4468063,
36,124.9668223,91.15038727,85.58415187,65.7605544,85.72303638,94.49835229,85.94167795,106.0642218,106.6775735,
37,109.4720748,123.211491,84.01041949,72.34932973,89.98215897,94.62483116,102.37933,106.7816311,93.60703119,
38,125.8483944,120.6413145,171.7420197,75.96512036,67.15031307,98.21220236,101.7375876,91.31737464,112.2633173,
39,111.3994725,123.9773153,106.485681,59.19186166,107.4530929,83.04517917,102.694342,70.47613375,98.56912029,4
40,99.78277414,97.74721449,108.5086682,102.2653272,76.35183979,73.76037805,87.22414445,77.89124939,121.5748384,
41,95.45458521,86.08691433,94.88584019,104.7060979,70.08579143,96.04416679,80.53079041,78.43995783,120.6954904,
42,78.51444265,91.05902577,88.58353019,97.13497104,76.18764314,96.32165395,57.67930922,87.84583322,116.2319219,
43,86.30793997,110.7309064,91.7158065,93.53881125,74.00122917,92.03030947,71.72943109,79.33470841,120.2886321,
44,100.6937012,103.2568408,102.5512499,78.98970654,88.99906976,82.73826879,73.28607806,82.0799496,129.8294967,
45,82.10586503,100.078792,92.41492421,91.02469408,97.0715496,79.80833262,79.39218416,86.24869347,127.9952208,
46,123.8060915,125.4555248,99.95542431,87.14686097,97.45121847,103.5465606,130.3459751,104.2751048,117.2999489,
47,123.9331908,105.7800818,109.9950053,99.45620286,105.1808735,100.7272348,94.72580074,115.7333427,112.6648409,
48,106.2450599,105.7311957,107.949046,102.8004869,109.3020671,111.2376458,91.17404375,115.9899904,124.4191256,
49,108.3841051,116.6168104,111.1745504,115.6054814,109.7815533,114.210726,103.8253744,120.6703002,102.1173824,5
50,106.8472559,98.09837888,105.7550282,114.2400664,114.4801292,109.6334141,75.74978641,111.3058745,110.1515851,
51,116.9075741,111.1074236,123.9531455,118.937069,126.4718134,111.9167677,96.69138799,109.8367229,148.2363488,
52,87.84992328,153.9393873,127.3721685,128.365485,124.357891,118.0728454,133.0600676,115.2493296,170.6526881,
53,129.1742778,137.9894405,150.2870334,137.5603102,137.0438345,124.1717826,178.8303109,129.9268633,172.3538672,
54,118.4057729,137.0569772,174.9071011,135.0140659,165.8917591,125.1512082,91.61404974,128.3182605,101.9435844,
55,88.88486145,102.6851099,125.2684952,131.4946919,169.6216934,123.4228857,86.40384288,131.5848156,96.03388256,
56,106.6815076,79.7044638,112.2672775,158.4880112,179.7000829,163.8293802,101.0966697,121.7230039,120.5707115,6
57,117.2966326,25.76936954,161.0241065,169.5974241,112.1413374,136.9285804,121.1930016,135.2199375,123.1746964,
58,121.4924286,122.8208789,153.6864685,160.4695699,148.4816139,68.26409797,131.1613607,114.9987545,123.180247,r
59,114.8974611,132.7269797,138.3509043,167.6735573,173.9282456,169.4286929,145.1904435,154.5324191,139.8148393,
60,105.5529483,99.50949837,161.0818644,176.3379104,133.357693,155.8320384,118.9176601,140.478356,100.7391946,
61,97.39187009,104.6055815,151.5254793,165.6904032,133.357693,176.5243153,131.8197203,135.8043483,98.8719649,
62,118.9455355,111.376821,92.68090964,152.4753915,164.3998838,154.113438,97.84067262,147.8482562,107.4408648,
63,90.37796073,109.3226411,47.20677372,162.6024168,165.4311824,152.5178309,131.5163095,166.7315302,76.95230532,
64,83.22078418,73.20816249,39.65359908,170.5888075,91.44227209,154.8491984,119.809342,175.3055282,102.3218937,
65,97.99132241,64.74438877,35.47550595,59.56092454,92.60741974,11.8261965,112.9576465,107.95336,99.35032887,
66,102.382731,95.73462013,12.62004049,39.53298611,74.55685609,98.9979504,84.56710733,32.72275088,79.38276033,
67,106.4566612,82.67207893,12.99928123,22.37879153,56.56985245,178.4645402,90.20386758,40.27248675,105.0952871,
68,107.7539744,104.1214312,17.56866005,148.6462477,126.3998759,30.27948038,86.38801454,39.68801073,93.10250745,
69,116.2723261,98.23847601,2.095760427,48.24409922,5.366571687,11.02373011,93.29451976,55.95481213,102.0031487,
70,112.010778,112.6346857,81.60388555,48.24409922,16.6330157,5.31481199,168.0412589,49.83472649,101.2096386,
71,140.4588937,88.99469279,96.01024661,97.25848242,45.32993891,5.865637589,145.3449517,126.2620984,110.9307402,
72,148.6088555,122.9428267,162.3550648,59.05270653,100.5308206,15.61959064,122.3959055,136.6440672,107.489288,
73,159.4088628,91.0444539,160.1780765,70.71436384,117.2657158,20.9110245,129.0904845,151.8057846,55.84723558,
74,108.8397877,106.1021301,167.0710394,135.6027725,175.7551726,137.8746124,173.0687388,163.5706554,169.6180233,
75,95.81540631,114.7120886,114.368566,114.8413119,111.6493673,118.4530552,161.7251599,75.78501988,135.8887326,
76,160.7602807,105.1530679,156.0104085,178.2745533,78.48185799,116.7832013,161.7251599,138.5598738,129.4187874,
77,178.4878705,170.4985289,142.4746423,108.0702389,127.2540802,142.0023441,143.4035924,100.0203217,140.2335464,
78,154.1536412,27.10879069,131.6408984,41.33434816,121.7877673,151.7005439,150.2880968,68.90813256,153.0575973,
79,131.5346734,105.3837389,131.9128299,39.82797115,106.2251314,139.293075,112.6331555,74.08597011,173.1769716,
80,157.7181689,63.29344622,102.7571911,122.6291109,138.9556569,149.7463797,104.6824403,176.8135399,144.9155904,
81,120.7441447,73.08109275,39.78211107,114.9165495,140.6275597,153.5083606,117.2478174,150.103564,159.5328434,
82,96.14346169,65.54512638,11.49600823,114.1369493,134.3554744,153.752391,81.72496195,161.8887374,172.7107648,
83,76.86452485,77.11308679,82.34346487,97.29880032,146.9653675,137.9803038,111.3611949,176.3525442,128.5610771,
84,68.32016856,89.74216225,75.06417559,106.6948924,119.0185006,127.3305909,44.42209604,175.1809735,92.79883341,
85,92.53409836,65.17984687,82.71774054,109.2673114,123.816012,138.3322682,53.99628651,173.8237144,91.19433083,
86,84.3610375,45.82025664,109.3059264,116.4954399,108.3334881,136.3506895,23.39078867,170.1095313,91.19433083,
87,63.73953314,70.99865392,112.6653063,92.38800365,113.8095963,133.3051942,45.17688889,178.1121461,165.9472328,
88,83.35233089,47.19821146,111.1584586,99.41656669,79.7099194,119.6189369,69.08762204,177.1750178,169.9275167,
