,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
22,156.0896955,144.6946953,156.3421494,137.2575689,147.3092315,160.2868834,171.0880018,123.0766896,144.0863229,
23,149.2887047,126.7350929,144.5660354,139.069212,151.8527697,150.68316,143.5022622,156.6205766,145.0526587,
24,150.4454259,105.4359554,126.643817,151.5829654,154.8067937,136.1722711,144.5775683,160.6858942,156.480565,
25,148.0383483,138.8174723,134.3337139,149.6950372,153.6031432,135.7552537,134.1497781,148.1908085,118.1883545,
26,112.9679267,132.1599706,113.1798477,162.7682086,88.85099765,148.490531,102.2739179,107.6488227,141.4651993,
27,131.4631172,130.8175564,108.0536781,112.6481382,95.46133344,154.2766739,105.7741167,109.7400342,163.5372064,
28,136.5113807,138.1659024,128.088279,110.6091789,107.1152309,113.1259849,138.8116094,136.3756816,158.9756882,
29,159.5905184,145.0913824,139.7323004,126.5608507,121.4672569,106.0497158,149.6753989,130.0966662,150.7564949,3
30,158.7232688,155.2560619,156.4254314,147.1254157,144.9248344,126.1178987,157.0521723,144.1124145,155.0290605,
31,163.4577951,161.9113313,156.8863989,146.9104379,142.5547411,125.447197,169.8396727,144.2139173,161.6759193,
32,162.2666019,166.4979236,162.055711,161.5812002,160.8036699,141.1354821,163.1288061,164.2812969,157.4413518,
33,162.4646062,160.9709455,153.7331898,155.397007,160.002266,159.9890647,160.2476561,169.7877587,155.527444,
34,152.0732278,158.0621077,152.683338,160.3941281,157.366026,160.580132,159.125641,156.8638175,164.9662279,
35,150.7188574,155.3116559,152.2212446,153.1431475,159.0250034,155.807444,160.3682845,154.2342762,151.0814024,
36,151.5003385,149.7829205,154.8194754,162.4965952,160.7468225,152.2907487,156.5489602,159.7021895,137.9802602,
37,136.2661741,133.316194,158.6476841,162.2446308,158.3035641,152.387887,135.6738828,158.9067641,138.0798233,
38,136.5694059,139.2095501,155.9847352,168.6413524,162.6389495,151.0347781,139.3255995,160.0256824,129.587688,
39,144.9415587,138.7463296,153.2974578,157.7178364,166.7200219,162.8819675,138.6513022,165.7157339,144.844725,4
40,138.2491153,142.2558585,140.6106723,162.6742165,178.4837072,154.3353985,143.9024356,151.0013928,142.0224489,
41,134.4950099,135.9585751,170.0467567,171.5383524,172.2451992,153.5652155,137.431796,134.2463673,137.8572849,
42,126.5974537,128.0716624,167.2310167,146.5503902,147.8273638,152.0332301,120.7934596,170.557066,139.4489628,
43,134.1527186,134.8176537,168.0541387,146.7443888,147.5272357,141.196412,133.7254002,164.7748695,151.9816419,
44,147.2145931,144.3146415,131.4077012,150.7562372,153.2066659,150.7466017,141.1098885,135.2334113,146.3924239,
45,150.4510268,151.4776913,138.1682005,134.8242788,138.945563,146.9926906,147.300957,147.0434433,148.1476977,
46,148.1652645,144.2152428,146.746339,156.763172,149.2391872,137.194819,147.0166058,124.3430017,153.071175,
47,162.2156858,164.3300323,157.3778619,166.8275134,165.6371776,142.4738592,153.1058024,139.204666,152.2814573,
48,178.1876019,178.2316587,173.8755223,179.1920104,173.6194288,150.7921113,153.2593388,151.1989462,167.4485132,
49,165.0394342,177.3151527,167.8217578,172.7977445,174.1104899,148.2266541,177.2020501,151.5291651,177.8727493,5
50,176.0013194,179.9329119,175.3350413,176.2993645,178.1107705,169.1547436,177.106029,170.0421867,163.8461639,
