,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
25,69.12741636,45.98123102,87.6501235,98.65739968,77.50272669,82.29857712,66.97299279,88.03288085,87.28096755,
26,65.94308622,89.83244413,82.39765097,93.67892391,73.63428954,86.86928122,74.81752835,86.49768685,85.28888165,
27,68.26622771,84.69662762,88.51614676,97.67052556,81.7178685,87.06346215,79.00891014,87.52481766,70.83289478,
28,74.73371863,77.85292663,85.16034622,91.6512228,81.0980565,81.89379753,77.89005362,83.28624281,74.84138809,
29,82.63002227,71.06370936,79.98308862,87.99954134,83.67371327,83.50132823,72.3867009,85.94503209,83.27730993,3
30,78.43024595,73.91218032,79.78383188,85.52236193,78.60254571,76.3581527,73.13345238,80.82990557,76.15412232,
31,74.35906261,62.4008614,83.74262802,82.52914359,77.72137593,74.45206178,66.71506933,77.97051093,74.09574441,
32,74.35990908,67.90116979,78.88548184,79.58079327,71.98148989,77.37208568,73.56088212,76.2760942,69.79862122,
33,79.17265041,61.84923356,83.84814297,78.38768607,72.55526806,78.1998831,71.67888546,75.8325364,71.23776446,
34,79.64510474,70.4686969,78.52765859,82.70994188,76.44563813,75.576619,70.39223945,76.44432519,69.73597183,
35,75.00854731,69.13175402,78.69414286,81.8324781,74.20989434,76.26921944,77.62082144,81.85929384,65.19599326,
36,71.43443631,63.6443487,83.18955448,81.71992963,76.95008583,76.85292486,67.28422639,82.70754562,67.71721326,
37,88.85039176,61.74038092,80.45737397,81.9598036,78.79018775,76.94059742,67.41767846,81.31182668,63.79428746,
38,66.04214705,48.17852942,96.45962997,86.54994308,77.33331251,81.28091924,67.75238998,84.19279251,58.13182561,
39,61.19267233,46.62659703,80.96334079,83.42511926,80.13536025,87.9811351,62.46905049,83.24068811,62.14646955,4
40,55.67836309,51.62766924,81.26223369,73.47910989,99.66763047,76.46244647,65.83536063,82.93117109,47.08228449,
41,58.67580315,61.69122505,81.97356873,78.66229367,76.51459994,76.60910064,63.25795999,73.90850142,46.65094867,
42,60.57498348,52.86543627,79.42267978,80.45647208,67.01798281,66.24779608,58.33583021,75.08649427,63.88713592,
43,50.61229811,48.81336201,98.8142906,72.49228072,66.9828066,66.15571642,52.09629844,74.25693955,45.91521553,
44,46.32452095,62.30692622,92.69361943,70.27726535,68.13289669,69.21953987,45.79778724,76.19738569,76.05890163,
45,41.33165162,46.85057593,79.19984207,82.88593952,70.57411476,68.59978937,50.8907759,69.30852575,67.33292919,
46,44.7398668,45.95796108,70.07506734,66.01761578,70.90715209,62.37630189,72.43797634,68.23635966,37.72790981,
47,39.55381037,65.49111114,74.47595001,67.91482659,62.14030438,71.14276014,45.40503297,71.45862701,57.24814809,
48,27.57180799,63.88135032,57.21748104,68.82173467,58.71557552,72.84960728,56.04733139,65.86803868,41.54728201,
49,23.07920068,35.77326244,58.21131172,56.86279902,55.4402629,69.70280053,34.88891524,64.10644236,56.7802161,5
50,26.68763456,43.83384883,63.43138944,50.85887378,59.81254257,62.42321758,16.36311785,57.09259056,34.00739246,
51,34.54618343,37.94435627,55.66730234,61.12337677,59.335005,57.6800478,4.823680126,56.7110576,41.84017268,
52,27.76605642,32.44506618,56.42997774,62.61430089,60.26026374,50.63619149,12.56091259,60.57570558,11.97836247,
53,2.920680332,29.23008162,69.18671602,53.55274027,50.79886456,58.82470191,1.308659455,59.44381637,9.677260382,
54,7.791858297,1.639191085,1.481338387,52.58772224,7.052340362,64.00543894,1.04025323,33.11652632,3.671293688,
55,56.89795658,8.660934184,1.419022496,51.94614376,7.853556248,59.60276842,11.48433573,1.044304572,147.0640338,
56,150.7824646,83.93922592,0.888377147,1.579451662,10.49979732,86.56003349,147.2354835,6.721864566,151.5177329,6
57,153.1644224,137.986033,1.152602161,6.78548691,1.676477886,7.898204432,149.9981574,4.028256864,152.3244608,
58,121.4598909,155.5530255,8.146081602,11.361011,5.713033134,7.655105993,150.6791657,5.153685475,153.3694508,r
59,72.10317533,63.99488061,51.83702916,83.55172614,4.849571396,6.423176981,159.6280137,14.6565658,129.0298622,
60,21.53255451,32.51726988,21.51558207,10.96864259,2.577273041,4.234046303,39.00504898,21.09387267,29.21435774,
61,19.98077708,18.81903733,5.217624689,0.471110775,2.577273041,4.778800349,21.93525762,3.513511462,33.86237231,
62,26.66263583,29.98871536,24.3818192,15.89891791,5.856656934,31.902137,142.0470587,18.09278671,20.50392046,
63,64.7731209,34.92036352,43.23573596,62.92539432,15.52608329,74.66253171,177.8863379,0.029145099,29.58328358,
64,148.4090744,33.73127124,71.31249751,45.73599879,39.16939988,51.26371337,31.50152476,53.79468979,22.86037247,
