,86.14.mp4,87.55.mp4,87.84.mp4,89.82.mp4,91.44.mp4,92.06.mp4,steps
0,107.5970922,95.15993296,166.9266938,176.696241,111.0718145,148.342479,
1,106.0059041,98.21079835,114.2182102,102.0021804,132.5928353,106.9695193,
2,101.713197,103.354903,138.3118419,106.4637976,138.5069269,96.10237464,
3,101.1021166,99.89227374,78.18245688,108.9522172,57.34447746,97.71638796,
4,107.1803141,97.95611433,174.6482631,110.426811,161.8619792,99.74277122,
5,113.7910987,82.7835284,178.9797142,112.0591029,157.6801991,95.68477719,
6,108.0951005,155.0948212,179.7120569,106.0384963,170.179338,89.52416263,
7,118.4023769,179.7404494,175.3820668,116.1956028,166.1446778,97.56784027,
8,123.8774986,118.5682578,170.6891665,117.1630135,176.6532821,105.7080987,
9,119.162912,77.21151754,176.8506148,121.5523616,179.9541282,92.27325762,
10,117.5706304,65.6854782,100.5205771,123.2789214,127.495742,97.41338187,
11,136.2016862,164.7966122,67.30283131,119.4376655,152.9282985,94.26720879,1
12,120.3235371,166.6256811,120.8192198,117.650139,147.618887,100.7156709,
13,120.9717688,70.76530469,163.6029961,119.9471639,34.33622122,114.5442251,
14,9.641092329,83.16171076,117.2175934,129.3386031,70.69826441,122.411487,
15,30.09327357,114.661672,19.10723403,131.6282311,75.04586218,130.2636808,
16,9.287291459,104.4238709,38.79455017,125.9043985,165.3546858,123.2004839,
17,15.04046155,163.8264566,151.5415131,116.0030072,81.47454789,155.4442959,
18,21.75791284,79.96731791,162.1222802,58.59551314,162.4465879,146.4369623,
19,72.28120408,113.6030848,163.6736262,163.8979675,122.8755638,134.0016491,
20,67.52724936,134.6168063,178.0028544,157.5931865,78.37060593,119.9704876,2
21,117.449744,105.5839693,114.2842887,94.97016493,168.0848571,118.9042935,
22,86.91388903,133.9254952,140.3221976,136.8081423,178.9373057,163.7897162,
23,112.1584124,109.1076179,132.9260261,142.0711603,165.2309154,110.9804864,
24,92.33906554,139.7860125,104.1890853,141.7884957,142.9299424,175.1590643,
25,156.0581479,169.5180897,96.37876209,176.9347374,132.9651431,164.496247,
26,115.2066878,76.85559614,114.7061908,13.26914362,131.2537836,25.98062636,
27,104.3394088,97.48560642,127.325658,3.137304572,123.487127,165.4336633,
28,5.102216434,106.2732267,101.4974538,57.21393705,152.4428678,179.1295433,
29,49.06264091,121.3515291,113.8446542,68.24922219,115.4211796,151.1473612,3
30,33.61504373,100.8739854,111.1362548,64.54747618,131.4344185,178.291122,
31,35.54907089,173.5092231,107.4438513,34.2537438,141.7352035,163.6711377,
32,163.0555293,92.51190692,110.9367737,98.57679798,140.2206362,161.4308832,
33,174.9559831,103.3680069,112.7595167,83.42876517,137.3056955,173.8930094,
34,104.4776668,89.42294327,104.393187,101.0021724,147.9145438,171.6150511,
35,129.0119645,141.1191262,112.9895574,153.4882458,137.5732973,152.0071293,
36,64.47002955,135.2469908,122.3650235,39.18187001,152.1156436,171.9166493,
37,119.1807681,124.0669786,101.3332717,80.58670212,136.8397752,158.6234879,4
38,150.8576036,135.7968364,108.0089785,90.31798414,134.7116529,161.2161857,
39,113.6621975,129.9154888,128.0401202,160.9749053,139.5247928,168.0067622,
40,132.0422271,136.893547,119.5606483,131.7201262,156.6704675,163.6665584,
41,128.6861197,126.230604,121.0653187,125.3403131,144.3602746,169.3051349,
42,115.420184,135.1011525,125.8383089,132.4572507,142.1428267,177.4665536,
43,122.1685682,118.175359,137.8472164,117.1204353,144.346374,161.8667688,
44,129.9179724,120.9236142,132.4092092,122.5511098,137.4232422,163.1364007,
45,129.6891953,101.3617641,136.8569213,139.7391086,158.2063926,164.3992083,
46,178.9612492,129.6816536,129.5989849,125.1360942,148.5467655,164.3536886,
47,156.2166414,100.3660695,136.8622677,149.0060904,148.5126435,174.3642369,
48,179.9144317,102.5637963,173.2898469,147.3221027,148.1342454,165.8312233,5
49,99.27472785,108.8226752,126.4801351,131.9916367,147.0623747,163.1940506,
50,109.0019609,117.805146,107.9339706,122.9204584,168.8288978,128.9317084,
51,172.3094045,113.0336581,98.46342939,119.359369,146.8968024,119.4412179,
52,155.4285412,179.8242493,133.7950609,114.821001,136.1165454,121.5796976,
53,99.635924,100.9477648,145.5052144,102.1354319,120.6306283,121.5796976,
54,173.2481454,118.3529153,162.9220742,169.4459738,153.2731408,121.5796976,
55,174.4890829,174.1821691,165.3079402,157.0720386,124.6788015,157.5195264,
56,96.41833169,127.5483433,178.2193916,176.2154641,170.8249996,176.596646,6
57,168.5176439,177.1684952,148.5661768,174.4618822,156.4742851,29.30659113,
58,167.8696647,31.4035735,153.419595,172.1737767,178.3095696,34.70050511,r
59,158.302714,95.90918092,170.7255426,173.1443034,179.3212766,38.484508,
60,156.1835755,172.341494,165.3400993,174.9991947,179.3322284,22.72576777,
61,151.3086605,174.5336685,157.011704,179.485438,162.2420221,72.37774971,
62,140.5793716,170.394584,138.6382866,176.8801268,176.5772875,63.55102779,
63,134.1175233,155.8011955,140.9684732,178.9164194,166.0745044,77.1432868,
64,139.9373744,156.8722369,140.5490147,174.1505837,151.4850358,87.87526667,
65,165.8177462,144.338423,148.2302704,162.7391228,150.7718957,7.151025086,
66,163.4346385,142.2171353,140.1692661,156.3338362,147.8446503,153.4895145,
67,174.4321541,147.4058478,166.8883236,147.1640459,158.195633,142.3297765,
68,171.7186567,139.7353506,118.2439596,146.7753904,172.6564444,149.0946146,
69,171.5184534,151.8974204,163.1006582,133.9765013,178.5414906,150.6068434,
70,135.1015852,48.97338394,144.8877935,131.4954557,179.2714948,146.68967,
71,137.9883753,152.1656778,120.9520249,128.7416669,176.9482044,155.8905947,
72,135.0780274,166.813124,99.43564763,133.8980921,175.9380757,171.3926285,
73,137.8270545,149.6824336,133.2769304,134.3020264,169.5629709,179.6243902,
74,149.3262901,164.6758918,159.2104135,135.6925277,170.7687692,173.4519496,
75,149.4724889,169.0828172,161.2894163,136.6201616,157.9926509,165.9126582,
76,149.594002,159.4455249,170.408563,137.1543223,172.664039,165.2009139,
77,134.4683307,161.3688604,176.156415,135.683318,172.2989348,169.0663049,
78,132.3520774,167.4428097,156.5043812,149.5376121,167.9579152,172.5784001,
79,129.0822384,165.7522643,151.1375941,151.7553099,165.0134083,175.5824645,
80,110.5636924,152.1960607,149.0778957,160.5582033,163.5328414,172.6469192,
81,103.9761611,151.9672453,126.3850678,177.1339862,161.3065603,174.7805708,
82,103.8212767,135.0398959,109.9242009,167.5430482,158.7507706,167.8751122,
83,117.7205483,116.3036873,109.9242009,155.6838716,161.9887211,178.6287328,
84,115.8935238,112.3306452,120.4517139,173.0384837,162.3480611,179.1232755,
85,143.0128089,154.1387291,160.0616953,177.7443925,156.7219015,176.5947058,
86,153.9016922,150.1906106,160.1790071,156.8084473,148.7917868,168.943541,
87,154.2315458,165.1805305,165.9447241,133.2872857,147.8782171,9.571013858,
88,153.7179002,166.4213308,169.4617042,147.6405414,146.7349587,30.99061776,
89,159.6144353,166.9266938,171.7466505,154.0955447,148.342479,19.93757495,
