,86.14.mp4,87.55.mp4,87.84.mp4,89.82.mp4,91.44.mp4,92.06.mp4,steps
61,170.1016893,167.8560528,158.8733533,148.7101451,170.8870885,171.9714319,
62,162.867158,164.5313949,150.8377633,143.348431,167.5880811,166.5371655,
63,156.2407667,158.5559038,147.9818631,138.2931813,156.4497626,162.222751,
64,153.5965113,156.8898242,147.4058987,131.3710239,160.3796953,161.107052,
65,150.9847022,154.8783539,146.2565885,129.5718281,143.6829217,148.7501345,
66,150.6890133,149.7458468,146.5029647,129.0997123,139.4002267,145.5023235,
67,161.6085126,147.4968358,151.1714392,131.0918117,135.9857774,147.1720573,
68,161.7545033,149.7951057,152.5740236,131.2612841,121.9562958,157.859643,
69,161.1663213,157.1713795,153.677119,135.1260004,127.8924448,158.4508317,
70,167.1987815,155.7626524,155.5142582,136.3515575,135.3275478,157.1528521,
71,169.1691033,159.403483,155.3216674,136.0241381,132.7793067,160.8752579,
72,168.3907168,159.7423658,156.843327,141.1642312,137.0920973,164.1280674,
73,171.8797748,159.196357,161.3314586,146.0759295,133.0921481,168.1172591,
74,176.0637145,160.4690326,165.3581867,144.1604712,119.5197115,165.718642,
75,176.5009249,160.9227024,164.0898745,148.543483,124.6797193,168.2301875,
76,177.3540333,166.24368,177.914697,151.2158235,129.8290898,171.0758899,
77,176.5552705,164.8947622,175.7616157,161.1836798,131.6634739,172.0668172,
78,178.9568279,161.5777366,163.9967885,170.2343551,126.4550553,173.9335058,
79,176.578533,163.0038694,151.1033851,168.1274611,124.5250633,172.5654772,
80,179.9163738,136.3722359,112.8800987,175.5611046,123.074281,172.6190055,
81,178.7690128,137.828948,168.1463297,170.4600568,118.7838208,172.3619202,
82,174.395755,105.146336,161.5407869,159.6858999,123.6092782,173.6474935,
83,167.4033373,138.8597635,161.5407869,163.7872834,127.221642,173.2180426,
84,168.0971322,133.8581039,169.9244102,174.2804728,125.3334209,173.539545,
85,171.0270388,147.9073374,158.6170759,174.5411377,142.5633819,173.1822439,
86,170.1898122,119.0539098,155.9640205,178.426692,139.2854721,173.5063771,
87,170.1902278,140.8439198,155.3628418,176.3844236,142.4568849,171.2193145,
88,170.1912695,157.2582607,159.6191259,174.8688155,144.6222398,172.5816699,
89,168.2012233,159.3564627,160.4820193,175.825906,141.5078278,170.4715635,
