,86.14.mp4,87.55.mp4,87.84.mp4,89.82.mp4,91.44.mp4,92.06.mp4,steps
0,95.66258663,95.13331936,73.9619916,89.31543346,96.64302843,83.28485457,
1,90.70137785,100.1865041,89.43874483,73.47340819,64.53825483,64.52158555,
2,87.68750203,100.1838098,97.55515068,64.69633562,43.99466683,66.87361715,
3,86.77838984,103.2006771,97.7995717,69.13299075,89.39455206,68.31677452,
4,94.3997734,98.80385937,101.9198454,72.66871428,95.63142457,66.13131328,
5,91.562735,100.0384725,97.88940289,79.14468132,95.3421088,72.10361219,
6,88.92344874,103.8369305,96.76992324,84.28558811,100.478744,76.75967236,
7,94.69166626,98.42102476,86.6707237,85.87180451,91.16927026,87.5279406,
8,95.47849204,100.6292571,49.69060472,82.81673639,93.34128072,99.0516473,
9,96.52654512,102.6689767,64.46095221,98.72750141,111.5456025,112.1252867,
10,98.58040002,101.5356725,159.2428272,104.6771075,115.7951936,113.6650425,
11,108.9394424,106.8832982,158.6899322,101.2281199,112.2180959,113.3370614,1
12,120.9669664,169.0092351,138.0450864,104.7448023,160.1084457,112.4020687,
13,104.7933882,139.4030098,122.5753412,102.6938776,76.13833033,108.5299397,
14,99.10341095,147.7168778,141.0894799,106.5199582,117.9710787,110.5734146,
15,96.27605652,174.7183597,124.2832815,101.8602383,153.6628006,102.5456236,
16,91.80350002,129.592659,159.8133131,102.5383938,168.494132,101.7406595,
17,93.8341802,114.9738013,55.69155516,101.2494477,136.9190674,101.1373838,
18,90.45520842,110.1030258,102.1592408,93.49977091,67.31783097,98.43075961,
19,102.2299364,110.5851325,113.8732802,90.69115889,61.34912059,91.07159782,
20,100.4671325,130.9845211,114.9179014,82.33212328,123.7097444,78.76587149,2
21,93.46583272,111.6782002,85.0024294,83.00421431,126.8279741,65.65136687,
22,100.1059859,153.0272914,102.3410877,68.66045714,129.1359566,63.86741804,
23,110.4725269,98.87809861,61.32555872,77.66536188,118.191756,62.18807675,
24,105.5787616,62.40114152,83.55855649,73.73366457,75.37558493,65.17965073,
25,110.0382261,106.4565488,92.4208994,78.02322293,30.27583263,71.01719945,
26,75.56210377,92.8663457,64.10905119,85.09393872,72.63353718,88.55570474,
27,90.02504853,110.0753436,73.46724899,88.03096249,53.8303685,92.53049212,
28,83.65831122,92.51202196,91.7383943,103.8666026,56.25244076,93.35603082,
29,84.43550805,49.0146735,129.2993845,106.5938555,71.51843859,117.6967338,3
30,88.60985766,86.07127693,129.9217792,106.1873985,72.87417733,123.4279988,
31,92.82279047,85.96152455,107.758959,101.7240238,102.8054152,121.5245967,
32,174.6094354,75.08775844,127.0276397,100.1358452,95.9909183,114.2373016,
33,135.942738,67.5388406,81.13517672,105.4011974,96.40448372,108.8971656,
34,43.16535694,72.7663976,64.34894024,97.47053809,85.61033115,107.0311704,
35,95.7284854,84.5037228,109.7326233,96.9041461,85.13219341,96.1557862,
36,74.42467567,61.85988919,106.7126896,85.265235,75.03610093,86.97823838,
37,90.4754622,75.7680159,105.3538359,74.20067604,15.06001973,69.73423027,4
38,112.970523,130.3472794,86.89715112,75.17228404,36.06004107,52.99250945,
39,104.3598809,94.66594709,83.57146604,76.06338924,38.07451935,67.33624208,
40,148.5340805,70.74527695,108.5231459,59.95408602,18.99501679,57.19093347,
41,110.8909727,51.96075841,95.14962203,61.35832671,40.88446564,63.33121758,
42,147.6754547,27.42549398,95.40504674,63.73628311,65.61395752,71.89135616,
43,148.1370396,68.94116375,89.55175163,63.55311816,49.46946899,86.58440132,
44,94.1288662,97.36394009,107.536808,73.0228797,74.75108028,104.427463,
45,92.3282386,84.45556009,74.9257996,90.80719748,50.8126469,110.6801932,
46,133.0875749,105.8012446,125.6810782,89.14881105,47.00562844,109.890967,
47,94.13633645,85.35073205,98.33191821,95.98292674,53.52667046,98.23536039,
48,118.1080989,88.32940108,95.99862027,103.0600248,70.61335133,83.35454813,5
49,89.6189221,121.0310927,119.2198201,106.2666461,64.94182337,103.755373,
50,76.18407298,50.49297591,125.5768088,108.9985722,64.83730727,107.9609782,
51,95.62834832,68.48066411,44.86959362,113.9354175,80.40038945,129.177776,
52,107.3675766,61.71602497,63.42080328,114.2118462,95.84132201,114.3339458,
53,75.52473834,76.23636379,60.23388274,104.4102245,67.69906592,114.3339458,
54,73.67806879,67.5861397,71.14776666,90.83400586,60.10412739,114.3339458,
55,67.66429623,58.48631325,85.03714334,68.67396913,50.99811051,67.45962167,
56,76.26250773,68.32421837,72.23754045,65.16031299,14.12095145,73.73814629,6
57,84.83885968,76.41401169,81.1173722,68.79461293,44.68344806,77.24958949,
58,85.19042825,76.17998453,78.83794628,121.0473296,46.62024672,76.10082236,r
59,77.04202655,70.37336131,93.33539013,33.26059651,44.05267417,71.74511692,
60,81.97273864,77.40949377,102.7088708,56.13054568,44.71169574,78.35968904,
61,89.79270255,86.15274209,106.9384668,118.7195547,68.93863984,83.38089141,
62,97.1710896,92.62542628,109.0888027,56.28255719,91.8039644,88.2060929,
63,101.3954246,96.16258474,112.2110394,85.60020348,101.3482228,91.5984608,
64,106.7772682,99.51915314,111.1266867,99.77536468,107.9369563,89.79792213,
65,108.7918498,105.204988,120.6472122,108.3040076,103.1720443,96.92440229,
66,109.1348722,114.7921136,125.6416816,101.0330851,109.4432178,104.8711899,
67,106.3349974,116.237157,123.1958138,110.7621639,116.2816726,107.3092571,
68,107.3118699,115.4559201,130.3835168,127.0107512,128.4580291,99.7498848,
69,107.0116496,127.8928512,127.7311585,97.43549384,121.7269679,104.9330449,
70,105.3155745,124.4833498,123.9909777,72.3747402,122.4454597,107.7048816,
71,101.0500611,127.7604832,115.6748051,146.0360253,117.8931666,108.0836362,
72,101.1046778,121.4530166,93.40832575,121.7092681,116.4026864,99.35577097,
73,95.47393744,110.7066966,101.9351996,113.4200419,128.092264,89.24309211,
74,88.65410963,100.125592,99.42523841,119.0987966,132.7861204,91.82545167,
75,87.39640287,98.68595238,98.87986849,126.6802027,120.6521003,83.18072669,
76,84.31607167,93.27971049,77.40348771,54.18150274,107.8622727,79.67822038,
77,81.42437907,87.73952936,90.93220503,71.27266285,107.4298698,77.77145884,
78,82.45756801,79.93214198,86.4361393,65.29209673,103.3112444,72.51096807,
79,80.08115479,77.56544492,131.0141944,64.7321726,98.04885757,79.3637501,
80,73.54070179,96.20050591,131.8684802,61.67317911,107.8087465,84.69774489,
81,76.86075676,105.0441571,103.7902452,72.45048977,106.4670015,84.36907743,
82,82.65367,125.7182267,100.6570601,97.77882265,107.3772585,87.5109769,
83,81.08673915,95.35787868,100.6570601,83.95138239,90.78758919,86.762499,
84,80.23389619,91.53267682,80.75398076,84.31579262,93.85367408,86.98060763,
85,69.74536224,82.06475814,74.93874959,75.75002649,77.16579167,86.3894647,
86,72.55647067,104.4723414,77.73441969,67.40871406,80.67253284,84.19156927,
87,72.1682819,90.32141632,77.07435564,71.1692377,84.79036272,85.18082345,
88,71.15286611,70.43314414,81.85081632,62.97515917,81.47229411,86.17368203,
89,76.70711904,73.9619916,88.04145282,64.32362491,83.28485457,88.27322968,
