,86.14.mp4,87.55.mp4,87.84.mp4,89.82.mp4,91.44.mp4,92.06.mp4,steps
0,81.05404613,80.56247459,107.3122949,86.71584949,149.3431022,88.70217939,
1,89.6507941,78.52257916,101.2541284,96.53957962,128.940442,97.26461513,
2,94.69765207,86.37533454,101.9304472,101.1892116,133.3368325,91.36820966,
3,95.62368345,82.6613189,101.235421,94.49611846,114.8026294,90.01239231,
4,99.55827094,93.70699999,98.55868903,94.23531397,114.819472,91.46418869,
5,102.9150753,100.0657815,96.14790937,91.29142394,116.6963523,91.6214839,
6,106.0444762,97.86288593,92.24275869,89.60900065,101.2487061,89.29491926,
7,93.67776745,94.96610999,90.84404001,94.28891698,102.497009,88.77316539,
8,86.54397878,87.08233574,129.4352079,96.48231825,87.24129792,84.50376768,
9,85.18646574,84.85443707,114.0563766,88.51842607,58.96162157,84.91295716,
10,84.04666183,77.01994199,16.23829267,91.60439176,54.59890054,83.73502028,
11,64.62123349,67.41748373,0.969999793,101.7896697,46.51173336,100.2332968,1
12,55.03644077,19.06428991,26.28471587,97.97745335,43.89283918,111.4130251,
13,55.50495301,24.66416787,43.24212011,101.5696884,87.09893136,115.5746048,
14,59.70314834,15.20466129,25.00659083,94.6178264,83.41346513,105.7468607,
15,58.36431953,14.50998288,45.39295354,92.73258816,49.8765761,107.4698863,
16,73.79909942,38.23844726,20.6836492,90.56935591,35.65968298,107.6702268,
17,78.86910768,61.51076121,120.257417,88.99360904,62.18519181,100.3045312,
18,79.03203838,66.83676941,83.91430756,86.634556,117.8165653,93.55379408,
19,79.14696386,68.17545212,84.32170103,92.1350785,117.774077,88.07269861,
20,83.03547656,50.31357271,85.5837926,91.17049091,65.71820223,85.99782104,2
21,87.38465367,73.45101875,133.2179158,88.29760145,63.66408923,90.04006876,
22,102.3459446,0.349238082,123.2610148,102.0483902,82.98636539,91.63263752,
23,102.5294023,112.271694,158.5437861,93.12101058,103.6683221,84.27246584,
24,104.9306872,162.498446,116.8858709,97.75622853,128.9778677,84.87475367,
25,103.5111058,102.793049,107.8625367,94.51218043,103.7044559,88.88136885,
26,90.81777227,121.5143006,109.9098616,93.04708431,107.4416337,87.09015064,
27,115.9944206,88.38751194,102.2034896,98.17709135,99.80388747,102.5500986,
28,95.83896847,88.43180019,118.8834221,91.21464181,118.114992,101.2681259,
29,95.8444301,125.7340329,85.59703634,94.35436151,115.368076,104.0013247,3
30,91.5267643,104.0659749,73.85752262,95.38308015,136.9064197,117.5400161,
31,91.21647457,101.9996131,98.09499586,100.0851175,120.1318425,122.7330119,
32,20.19404969,120.1836704,73.05054845,104.0306624,126.9012004,119.1294249,
33,18.82861963,125.2340222,99.80288299,91.77652633,119.8518776,103.0614635,
34,153.4033585,113.0443391,108.7698151,90.28502439,122.1356795,104.1594546,
35,68.20116827,91.82370231,87.04177489,90.87244702,105.4194838,85.78534367,
36,102.3090103,127.4173492,89.08749158,92.14814783,102.4732687,76.03339384,
37,93.88355015,112.5353355,103.49823,94.36634449,177.4727906,58.87355762,4
38,81.3648944,75.52652245,140.1515918,86.32732869,161.5354959,65.35814502,
39,110.1490339,120.0876504,91.36655781,80.01534119,99.06888525,46.69688803,
40,76.22690115,152.9749762,96.6947959,95.79292332,142.7216576,56.19833577,
41,100.9432072,165.056035,87.81278792,94.63223194,77.37058491,61.49261168,
42,70.37770084,169.1521292,92.59214649,104.836317,85.25307511,67.31545828,
43,8.597863029,96.20848102,89.27842566,109.284545,73.80676496,69.380047,
44,82.46455673,90.82450949,64.92169483,113.8906772,77.64677445,54.00174757,
45,81.72655649,98.22237729,100.2933931,109.7566404,109.1322844,51.09109628,
46,48.30349444,75.97482428,48.21163697,110.1381565,127.5759379,52.96647149,
47,84.24284902,87.84189091,74.89074177,118.3509607,120.9873084,63.04880264,
48,64.89005707,88.06908572,73.05159205,119.1073036,102.2807588,71.07724073,5
49,80.4266332,61.94303804,55.70464766,121.5999185,108.0133837,47.91809553,
