,82.25.mp4,82.52.mp4,87.22.mp4,87.71.mp4,89.78.mp4,93.59.mp4,94.24.mp4,96.29.mp4,steps
25,113.1567742,69.20422756,111.4458242,119.5461377,117.2922823,65.47607235,71.80619737,79.55506096,
26,121.2054972,51.49644873,105.6777619,115.0326469,113.1630496,67.35845412,81.42042728,80.0011518,
27,121.7992164,49.56969831,122.5759952,116.4060984,126.7402851,59.29490144,98.7443477,106.7343726,
28,133.3812984,38.8244376,123.0305891,131.5778561,125.0454162,52.1991322,104.9452204,121.9695651,
29,148.1380404,50.20649562,132.8043925,128.8953975,141.4138282,56.2420282,105.1577809,113.6318578,3
30,132.869357,61.37462968,126.4657716,116.0866066,138.568126,64.68739665,99.01388644,99.97567361,
31,125.7574525,70.77088997,125.9287878,119.8783468,128.425119,67.10562852,103.6854236,89.85959332,
32,118.31003,74.73667679,126.5226419,116.9881172,127.2124046,67.30379406,101.1286271,88.7882361,
33,111.7477474,76.01432134,107.1985889,107.4545835,117.4653606,69.58621975,92.77880512,83.90016243,
34,123.7883244,77.51515583,105.7739447,100.7291675,109.9761521,80.48340417,85.65717433,103.452016,
35,140.8684736,79.69782521,146.9809014,104.4025832,111.1925868,89.46936707,88.84255099,91.06657086,
36,122.9075832,77.33216152,75.92326543,97.50193555,103.0052899,84.49486633,137.9702457,111.5667506,
37,72.36111285,77.78339719,84.55490181,63.20067273,58.1129681,83.22692339,153.5139791,104.6078274,4
38,149.7121562,69.8043865,158.0175238,73.33656126,109.6297255,93.28184552,108.3331628,108.1338944,
39,143.4013086,53.77745348,157.6652067,73.35074087,77.84042433,95.76810029,115.8815838,98.70428549,
40,133.1055931,76.71902429,107.4296371,83.34368973,82.94415196,64.05201818,111.435933,97.27712079,
41,90.10531545,71.66676534,104.3518076,91.73045529,111.5752407,69.70843831,44.67865485,23.57922447,
42,120.2407092,80.586774,69.50577846,103.2933892,99.15655341,74.41966191,64.26401911,84.33722215,
43,136.8911112,64.15285642,128.7689828,107.3992172,128.1167658,59.43867215,63.64323541,119.0119855,
44,140.6329184,76.00304101,51.17193575,120.5574126,121.5770168,63.57589175,99.67276762,105.0979751,
