,82.25.mp4,82.52.mp4,87.22.mp4,87.71.mp4,89.78.mp4,93.59.mp4,94.24.mp4,96.29.mp4,steps
21,100.5594725,108.3030928,88.73637238,35.83213543,33.97352209,106.4570103,103.7158204,132.7576752,
22,94.68918395,102.6437966,75.96345159,79.58837947,105.1966858,118.6163659,91.13857531,128.0996739,
23,86.88786271,104.9338449,26.72353101,43.95328471,43.49850639,97.86222675,141.6577734,166.1272841,
24,85.82879558,105.1355039,11.4056379,40.4890555,63.5844137,111.0739486,69.41907807,94.53818782,
25,52.67400967,111.4931898,61.92631416,50.85967471,49.92317782,121.102384,82.0033128,105.0003757,
26,64.57108772,125.536012,75.10083809,53.52499623,81.27220296,112.375702,90.80542906,103.5749186,
27,64.08805631,125.4051892,89.32702186,88.58108463,101.2995536,118.0112182,88.72035292,108.2886815,
28,89.40301485,138.7919767,90.43496444,103.4303785,102.0897433,129.2258942,103.5433562,105.5114649,
29,94.636082,131.6046971,103.8493335,118.5247394,110.6864929,120.1729049,117.0632533,121.5503463,3
30,124.7713417,123.5103273,117.4521996,135.7938228,119.7071453,113.9816179,128.7815187,120.808899,
31,121.7431472,117.1241093,114.4794725,122.7976248,123.052687,111.7887244,123.2244912,114.2204527,
32,110.2637027,117.0319964,94.28423226,132.8563424,104.0533799,117.7684183,117.3665137,114.5360432,
33,118.2805314,113.4269417,80.68303735,120.7127795,81.75377234,119.8825906,113.9556398,109.5239855,
34,73.67660802,112.7801296,87.31692095,99.32244468,86.92027723,109.8296389,102.1821773,71.05840856,
35,27.52044486,110.9253122,26.20813013,99.68794377,44.86414733,104.2607675,84.89313463,70.22660822,
36,27.4748477,114.6621886,64.92498218,41.229096,35.9259072,109.8299669,59.36805645,109.5663815,
37,6.38477539,115.1883462,7.051698083,63.29891187,58.67257326,110.5964248,42.53083836,126.3720841,4
38,114.8554024,133.9192044,65.90033553,76.26644798,118.0897217,103.1890671,108.0887069,122.3189485,
39,124.9639684,123.4009016,78.37915584,63.96883944,33.33624278,111.5398119,122.5475962,134.3489989,
40,110.871179,94.3160206,34.04357777,59.81407748,36.425211,101.3514054,125.8353335,119.191669,
41,49.65218383,106.2459781,30.68430415,60.43107292,88.53448951,103.1992375,178.8198219,174.5071358,
42,23.46093574,99.65616856,111.5608726,53.78896088,55.16416576,99.22812198,140.734528,80.96440233,
43,35.91491059,109.9885859,49.90441039,72.23015048,49.60642204,122.7430905,141.8805342,55.43318962,
44,56.50212912,105.5886,96.09186781,62.16360266,87.14543241,111.2153897,72.26292455,66.69550847,
45,57.84576853,98.87295738,71.62398107,92.28428387,99.87571649,97.47571818,83.86053906,70.82139242,
46,78.21385295,105.2255253,106.0407877,93.95775209,105.0350375,104.0815762,75.33501724,97.42979114,
47,100.7415206,118.5990621,16.15254373,117.4286798,108.9172798,98.7832058,104.5271987,112.5079057,5
48,108.0985887,120.8859759,95.34359472,126.5150477,115.2364057,113.0480232,132.5502229,109.2445791,
49,114.9575918,121.6636355,108.1374627,128.6679814,127.8174175,134.3791821,132.3341784,117.2171173,
50,26.78148804,116.2537812,113.0116273,126.9101208,90.64190409,133.5353085,142.9097152,125.3913628,
51,108.3815744,113.3338032,98.63601157,120.3871084,115.449141,122.8584271,130.8631717,159.031432,
52,94.03960079,105.7579356,101.7729043,105.0501013,115.9973286,107.4439058,91.70163552,66.07333732,
53,97.94530187,101.8465373,75.76319555,89.35792782,97.882481,107.3923614,52.71830634,63.9131462,
54,67.61281763,94.87367245,60.4653556,47.67971713,71.57429159,111.205079,66.78753287,77.42038841,6
55,52.75493961,86.00319841,2.098425319,34.56203667,61.0741667,112.8320242,62.80287195,76.91504004,
56,51.67623907,80.76178653,14.18257587,37.13008705,70.70471591,83.68988384,80.94733292,47.95378701,
57,64.16553497,72.91500956,12.4656294,37.86542112,67.38573441,83.68988384,73.64959081,65.60755576,r
58,68.56865255,74.02968743,45.31969617,40.28972878,59.51862712,110.7844672,91.16347973,69.4362469,
59,35.60765364,70.32277713,113.3701739,16.55800974,24.59018494,110.7844672,103.5074303,110.5039285,
60,85.37751509,146.3375665,96.27148592,22.43499901,51.79441304,156.2038104,107.6334939,105.9176184,
61,70.74381976,83.3045626,174.2524885,79.93149882,29.06617719,169.2265284,111.463819,90.9717878,
62,27.32998069,82.65428117,102.5571923,99.69587911,81.40231754,169.2265284,109.8612744,98.95013953,
63,24.96703765,87.6128254,99.16161846,133.8470568,81.40231754,105.8109237,111.8464487,99.4482376,
64,38.35366496,103.6609061,78.02145777,147.840608,144.4100345,96.9969286,116.3114425,98.90538156,
65,13.69203142,122.1892394,167.9518786,19.37183985,126.3870152,95.07634081,140.8144326,98.90538156,
66,161.5412833,128.0187672,160.2684846,30.8483405,158.0758134,100.2036024,140.8144326,90.85231014,
67,6.274113132,132.1227661,164.2881062,113.9662359,140.4875712,98.93157481,140.8144326,90.85231014,
68,134.4820157,129.3442054,52.12873286,33.79154311,147.1290709,99.83835641,140.8144326,142.2706767,
69,66.77839152,146.1381523,107.5384382,156.7402321,133.6849209,97.52259286,140.8144326,106.9901988,
70,154.8919132,148.8939121,35.37348994,94.48913988,136.368506,93.3370086,66.7759886,141.1033206,
71,150.958404,114.6262992,19.03757731,71.98168628,133.9457198,97.90374035,66.7759886,110.2764752,
72,143.2094735,117.3045296,63.04099678,10.67774608,132.2578151,97.05777583,100.6989862,111.8752131,
73,132.8745108,106.4128913,81.12095529,6.226926263,131.8039419,96.49594018,113.6639486,119.2559719,
74,93.51532947,89.12016867,19.15461967,44.38691269,114.7309559,96.65835646,121.8168033,118.7096092,
75,111.4767705,17.01662859,67.48468409,13.48245564,95.71020839,93.65761529,139.8987315,117.0569296,
76,104.1895655,4.223684289,64.32176896,22.12999469,105.1705995,93.9023698,94.39838134,98.66438583,
77,99.76567371,23.53201291,97.94565909,9.609621818,85.80259851,93.43647104,155.0653378,131.4006263,
78,121.5439243,61.6229436,97.94565909,7.90228361,78.49610876,93.03050684,175.1923573,137.2864068,
79,103.0463622,71.37737254,97.94565909,43.85614795,106.3739643,93.60933618,170.225202,155.9222673,
80,87.36513636,16.14074853,97.94565909,22.99322411,118.1649791,95.96783607,150.4645421,150.2514587,
81,70.58985609,4.145654073,97.94565909,50.57391874,106.1979351,93.59421552,120.9048254,147.8389417,
82,153.2415397,43.51437365,97.94565909,53.8569056,104.4065204,93.96884013,173.3554453,172.5242216,
83,144.854534,20.61328466,97.94565909,18.23053967,93.8979435,93.02041235,149.042573,142.4451022,
84,145.5316811,20.61328466,97.94565909,44.20777169,49.98982497,93.54751817,147.3692738,178.4382911,
85,139.5200705,76.37372113,97.94565909,40.89562468,119.8249893,92.33882928,134.0410683,152.611694,
86,124.0048656,7.485721419,105.2759426,62.22995069,81.96975262,92.46491177,156.9505076,141.8374742,
87,120.3299933,9.142302298,100.8383822,60.3921991,84.92210114,92.4864324,129.0654295,129.1926474,
88,130.3450308,2.679801175,134.2028699,58.20879954,83.16028735,91.88797322,109.3278723,125.4936923,
89,91.43966892,68.67578798,129.4997622,59.95195382,93.34166141,91.00552716,108.5914701,122.6331777,
