,82.25.mp4,82.52.mp4,87.22.mp4,87.71.mp4,89.78.mp4,93.59.mp4,94.24.mp4,96.29.mp4,steps
18,147.9317961,164.8036465,151.7430544,153.9823385,152.4894312,170.2674402,155.9573036,158.0387965,
19,155.310659,155.5977204,152.32452,158.0298127,156.8563952,169.2865063,155.4966187,161.802185,2
20,164.5561149,175.1039815,163.4331335,158.4525648,161.6538529,177.8811102,159.8290216,162.1458737,
21,161.8710798,176.6455024,156.5687868,167.2241813,169.4878786,177.8783301,163.0330041,160.5619881,
22,138.1110421,166.0787511,158.7365376,147.1692411,141.4648802,144.5396319,160.6075365,140.2293632,
23,153.2843315,157.8781933,165.2814339,108.3635372,115.464443,171.5521788,142.7570181,125.9281871,
24,164.1748633,150.5048393,117.3230232,108.8670822,108.544583,163.2263415,134.7253248,120.2464054,
25,115.8164808,146.1361355,156.8319975,119.9049437,131.8127282,158.5092323,134.3547182,129.6397924,
26,128.6843641,144.2028381,127.9316783,137.3551863,124.0709551,148.4100081,139.2587984,132.2159665,
27,127.1580606,145.6346947,125.5167564,121.3689289,121.1581611,152.4185564,133.604728,116.7876558,
28,123.1233245,150.783821,122.7286715,127.5532625,122.2625888,145.7213143,125.9741859,126.6994684,
29,134.7741875,166.6233234,132.871558,144.9697861,127.6046195,146.4408122,136.4107637,136.9109964,3
30,144.1352145,167.7565419,153.1494972,156.8026001,145.4446596,162.6641419,143.1461549,153.1738138,
31,154.2930523,165.0367134,154.4978217,158.7804094,148.2828202,164.7656715,144.6642044,163.3329553,
32,149.6886236,171.1992508,152.2883477,151.852443,144.9034171,161.5770108,151.1692346,166.4110963,
33,149.0483907,169.4385789,159.4767639,154.5215259,151.0353075,161.3742031,155.2845272,155.7606911,
34,153.7852465,169.3159619,159.6746565,154.2978331,152.0143007,168.2333593,156.6414939,159.6953058,
35,142.5807965,165.7637566,150.749667,163.1235541,151.390268,168.1734461,158.2031689,157.7598347,
36,151.4416144,164.2732547,162.7395558,163.9341781,159.55058,168.7916744,150.3678213,162.3291154,
37,167.5265775,164.9583164,173.5820001,168.1039998,154.8522698,166.7503254,148.6794811,165.8955011,4
38,118.3113807,175.9092342,96.39121733,168.5100963,152.7510758,170.5334645,157.5777236,166.1085228,
39,115.7985021,162.7014842,128.7388552,162.6831413,147.2824337,174.2820976,165.0709853,154.6123566,
40,135.8164245,167.2025397,124.3029519,152.5725661,145.2807228,175.6274857,151.5946222,142.9184785,
41,130.574007,178.4848594,112.7232822,148.7814138,159.3201797,167.1991648,136.2542985,139.0107763,
42,123.2885977,179.0219779,112.5452482,149.947904,141.2926268,174.2078143,129.3448763,137.5091034,
43,126.4929008,171.4765991,124.8215565,153.4098151,134.5494819,176.7282614,128.0399138,143.8361246,
44,117.7413943,178.3382925,119.1130287,150.7229963,126.7211355,179.6847792,129.15467,146.0904513,
45,115.9164633,175.619042,121.4268533,140.9277538,130.0560585,179.6681601,130.7891626,145.9539071,
46,128.2452688,166.9659784,115.857806,135.558543,131.2004745,161.7268831,126.4782784,141.5578232,
47,143.3007585,163.5310474,142.0878233,159.3926711,151.9793704,167.4527781,156.6853517,177.625359,5
48,176.7956653,161.6394173,179.224007,177.4659588,170.8039055,171.8154412,177.5115723,160.34795,
49,177.8804853,170.2343261,177.3860451,179.6296314,167.7448609,177.6361997,174.1649674,174.9700933,
50,157.1324659,178.8276763,170.4499669,179.8865719,131.0826956,178.3350281,171.7591736,172.8382787,
51,167.5815911,177.5583093,174.7273886,172.1684353,168.8294833,174.8218858,178.8623222,178.8941642,
52,169.6017524,164.7945813,174.619447,169.5406171,169.4597315,138.657724,176.0628471,178.2255194,
53,164.9181313,172.9407617,175.6509825,179.1906525,173.809546,178.6813012,177.234927,178.4415668,
54,148.8329757,178.4630359,170.2353112,175.9759546,171.7914352,173.9018863,172.8692508,178.9331728,6
55,156.3583831,175.6979582,177.4094356,173.1194625,166.6106699,170.4903886,172.2397507,178.945799,
56,161.556792,172.8887832,175.6278289,174.3236383,172.6811189,172.5830271,177.0512289,179.1907147,
57,162.5479933,178.330126,172.7337738,172.4333616,168.9771699,172.5830271,176.8526354,177.7276224,r
58,168.7054198,176.9599887,171.9603125,179.9716288,173.3281878,178.3739422,171.7566837,178.0045295,
59,173.6390023,179.2630876,178.8916074,176.5716882,157.8249508,178.3739422,170.4575375,176.4685237,
60,174.7061027,177.1274787,179.5204169,177.5922693,166.7033605,92.50376505,178.3304815,175.9070226,
61,166.4000371,176.7123251,170.7252548,179.6119048,165.1348463,89.38622045,178.0207787,171.8322925,
62,170.2390657,176.5426168,159.9796391,179.3494948,172.9042043,89.38622045,177.0122249,175.2546547,
63,152.0418776,176.0165956,159.0115237,172.7759423,172.9042043,174.4445145,176.4098719,170.3728034,
64,149.0237986,178.2663329,157.6480688,155.7960403,120.4097565,173.9532724,163.0880363,156.9648484,
65,127.9592045,178.5507412,165.3979378,138.6628483,169.7193226,174.4453861,169.1335229,156.9648484,
66,92.15777211,177.571318,140.9231727,118.4892598,157.6466999,177.003908,169.1335229,176.9209469,
67,161.114576,146.4236855,151.5958152,90.06058104,151.850741,179.1977774,169.1335229,176.9209469,
68,178.918743,116.1185282,154.5404722,97.09015188,144.4853543,176.471069,169.1335229,177.0823776,
69,156.1486341,179.811574,142.5398858,79.49117246,140.1386985,179.0408779,169.1335229,167.178974,
70,160.4758807,157.0252742,134.4574577,130.7674809,141.4084727,172.710405,175.9869741,139.4150153,
71,140.6511906,159.6344425,133.7202924,167.8186054,135.2286133,175.5097162,175.9869741,88.79502009,
72,134.3185081,135.6907474,141.9706815,60.00993021,129.7138051,176.1912503,159.2244013,173.8563313,
73,118.4429092,139.3099019,143.1245275,34.07605868,118.5711188,176.4726656,177.3000628,158.6160729,
74,109.7176261,139.0069315,137.4373799,32.60934657,110.51059,178.0276894,147.9764598,164.4479907,
75,112.1090559,123.8330078,123.2896282,40.04935248,101.2878212,173.728592,12.62910652,162.0023039,
76,113.9158989,128.9730345,124.8901818,137.8589864,88.26891574,174.3661018,164.9818926,82.57429167,
77,113.8250204,112.8812227,158.9140468,126.39918,75.75503299,174.5611739,131.337708,170.9587602,
78,111.8828983,92.63059346,158.9140468,155.7346682,88.17166514,173.4763417,80.58162008,152.4175512,
79,96.80543735,65.23370662,158.9140468,171.6881622,109.0050724,176.3792657,50.43776172,149.9493701,
80,80.43093993,26.03115338,158.9140468,174.1245813,113.1971924,173.157714,96.85757969,168.5985057,
81,92.37400192,3.120753717,158.9140468,171.460086,99.26575878,171.5959335,23.79384594,100.8605876,
82,154.3173561,18.65245064,158.9140468,166.555485,98.29225275,173.6403573,88.18915049,77.45708452,
83,148.4502136,6.698953322,158.9140468,158.0018017,78.46328212,173.8036459,165.8307011,51.00555392,
84,32.81648316,6.698953322,158.9140468,156.1904793,51.34081924,175.6792343,135.7505324,101.4591578,
85,107.7386333,5.839967063,158.9140468,158.5345346,31.4296837,173.5653423,95.95161911,60.23004261,
86,85.31130807,3.969878222,156.7104817,156.177977,30.12139852,175.5957676,108.652171,93.3616855,
87,80.66966768,5.38203103,66.03644968,159.9309311,39.4460778,175.7361149,33.95178389,39.07359191,
88,82.21135221,0.265332179,5.930343324,166.6135059,38.34236252,174.4288815,2.121589585,6.81220645,
89,85.6309887,12.16430213,14.75555071,172.8247506,42.23789809,174.6455849,25.66371847,1.75615273,
