,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
21,152.1343868,162.0055252,124.9528335,134.9672807,165.2837461,122.3603106,139.8988398,163.7586582,130.1625638,
22,151.0494054,149.1556446,154.6728275,153.3640412,163.0976097,151.9216531,132.2097975,160.8153668,137.4688129,
23,144.9256255,123.7050668,138.5105308,155.724476,112.9028853,169.2515177,155.0055217,129.6566502,137.8676557,
24,132.7521963,161.4417427,139.2669794,125.5583203,114.2296728,156.0037161,125.456039,106.4391068,125.8756096,
25,110.9575875,120.1173275,135.2168866,134.7533561,113.446645,156.4864472,119.6382104,105.5692231,157.1202601,
26,160.9083765,155.892058,161.0972128,119.1423115,138.663081,126.4045923,116.2792882,154.6246036,150.7298944,
27,156.1463732,154.2357088,151.2625878,153.1141503,160.4107251,128.8771166,160.4198931,158.3208046,165.6968518,
28,147.2725403,154.8833098,160.8103611,159.6900236,150.3121088,158.5263911,143.9366738,153.1219319,152.8055151,
29,159.0176264,161.6759052,169.0097105,167.0676366,160.3215069,160.378669,160.953331,161.4112072,161.9768214,3
30,154.905034,161.893904,165.9554202,169.3030221,166.3642754,165.8203395,156.5945679,170.5401717,156.7692883,
31,159.538742,157.3541106,161.7703479,170.0324576,165.861801,165.5708237,160.3509641,169.3884604,148.8530164,
32,159.6222379,153.334316,167.0475546,169.5866014,171.6075646,170.5023695,157.8827766,169.7466119,144.5816187,
33,160.25152,154.2370376,160.6690361,159.9264144,168.2535163,173.1509898,150.093893,168.9428917,138.0603664,
34,153.0605192,144.7041642,140.7914845,156.7784921,143.4274097,172.7191968,148.4814371,155.5664162,148.0422768,
35,159.0703535,153.7923781,139.7956663,159.4615564,157.1502149,165.491286,146.7873903,150.2783623,151.9010849,
36,158.3719797,165.5391084,155.949736,130.3747991,162.5095488,153.6834251,153.3933225,155.7048304,156.5012554,
37,158.6874449,161.3384726,155.9226697,148.4220604,166.6569492,152.2913858,151.2035361,152.6556994,157.301369,
38,167.61254,150.9139774,130.1702869,178.6774829,174.4109118,157.4491329,166.8612747,148.2963571,156.7139772,
39,153.9105465,151.4736139,139.3956646,173.2910818,150.5262898,176.0577099,156.5116919,173.7342108,147.9321644,4
40,143.7593434,145.8977687,167.8353664,148.6425087,152.3725068,179.6096349,134.8030009,177.3792388,147.1453691,
41,137.2435094,148.277769,138.5721331,163.1970959,143.7052307,167.5846792,139.7911508,178.5353841,154.9536997,
42,157.5663011,143.8226428,126.6561942,168.0930785,164.6072467,170.6890472,151.9693875,141.4294826,148.4552905,
43,160.3997162,135.3737067,135.7217969,155.176065,165.121285,173.2355399,163.4524393,163.1767478,114.4664528,
44,148.4572368,139.0949656,157.6077864,160.9731129,165.5070032,155.4349318,155.1330606,168.9320771,88.89002453,
45,143.844628,141.5506256,169.5905956,170.2654038,176.2035495,167.3594065,146.4338928,163.1062272,125.2036221,
46,111.2722528,121.6024707,158.7623065,173.6385754,168.6860365,167.4246699,107.8935278,155.1987898,142.6455172,
47,169.8729467,141.026695,156.6474103,170.1441954,164.3675927,174.7223922,145.1481622,160.4338187,143.0364388,
48,141.4903324,146.1196124,162.6021393,175.6049972,174.4409027,168.8674726,146.3502953,170.41123,169.2657876,
49,142.0615362,179.1753336,163.8066995,172.5614636,172.9718918,169.4973397,166.7706528,170.48914,121.7531852,5
50,152.7505994,139.9299165,159.9919287,178.6155831,169.8258128,177.0886633,140.0252703,168.872532,155.6864428,
51,154.1981559,140.7019817,149.2141694,175.3305766,158.1412204,179.6224036,139.0652476,158.6679992,135.4974382,
52,148.2370243,142.3041824,150.2176324,165.8326619,152.1372723,167.2306915,144.8711881,148.2758944,139.8375652,
53,138.1673533,139.7380425,148.301338,159.9753866,154.6071876,156.5063469,126.424639,156.1052895,124.9319568,
54,140.995952,126.4864045,158.1212951,157.8138607,136.8208519,156.8701702,120.597302,140.4720781,128.6758463,
55,130.4353592,124.1617464,134.6138517,157.4745438,136.8160209,153.7903688,123.9933345,136.1883958,135.8719623,
56,149.3333706,121.5914368,143.4466712,143.6703345,133.7498029,141.2450725,139.0744705,130.503062,149.3915745,6
57,155.8134742,136.894887,153.7182701,147.1933662,145.3165862,139.5976854,145.8065271,135.275332,161.5766614,
58,153.5905068,179.3283065,177.9362742,170.1095376,149.9775772,169.6832877,172.1692144,139.290215,147.3701453,r
59,174.7036066,152.6200483,174.6648453,175.054132,155.1848368,175.2039805,166.8797809,152.7494918,146.933277,
60,175.3236119,151.6993563,159.1025267,172.8421134,178.5426986,173.7893352,164.5111291,179.6826547,157.0002053,
61,176.0379572,157.2242892,176.6800885,168.2300395,178.5426986,160.5017954,118.5279877,171.9336412,178.0848065,
62,157.5372625,149.1879613,126.8720905,174.3268085,171.8046356,160.9705928,135.7371625,163.4137991,162.2150092,
63,174.4813128,138.3834675,111.7033673,174.8436944,168.3581948,179.6859366,133.3558954,169.2499514,179.4090004,
64,173.6081983,124.0061544,59.78323423,109.1151407,160.7802157,145.5291153,153.6107216,103.9752928,109.6662129,
65,168.807199,173.065566,60.97006875,99.31607826,143.4442073,126.3872574,52.68485642,97.9392174,16.32338258,
66,142.8543103,145.8457495,164.3975439,109.7094602,149.0331734,114.6421276,174.316901,53.28231725,105.3220695,
67,134.4941326,12.98029361,156.9914068,99.00663702,155.1759878,99.02556281,130.284994,62.16625196,117.9428737,
68,125.3822316,171.9239186,168.8353079,30.22057962,175.1596372,87.13832793,123.3408292,156.4158208,69.69982102,
69,92.842435,50.13053196,123.4496082,176.3498785,141.4886177,163.748509,90.85339847,162.421187,102.282969,
70,121.8173817,142.1508221,146.5136857,176.3498785,147.16852,162.3153151,159.7888847,135.5620913,154.2507813,
71,158.9513044,162.6694019,155.7258395,159.8075348,149.081147,165.941482,113.4499262,151.4611389,160.1245913,
72,152.5046004,165.3612767,161.1887187,133.3043265,151.2562462,152.9469605,144.3005695,149.3296461,160.9761811,
73,74.74862931,123.2548768,159.1508985,135.5810438,138.9767097,149.8503629,158.6427277,151.5943845,167.65613,
74,162.9772912,160.4303306,136.4142297,168.6531563,163.4351866,151.7684716,158.5123171,165.0699981,137.6658776,
75,170.7082882,158.5498688,160.0353859,174.9792951,147.1294536,162.1624101,175.9497446,155.2887026,137.8672866,
76,143.0833971,164.3079755,162.1929866,148.7073488,146.6484999,158.2225792,175.9497446,142.5466924,140.8948379,
77,71.59074862,61.47354548,156.7762828,152.7148849,114.6921427,151.2725126,150.5695967,139.550799,74.56586852,
78,160.8892636,175.6738525,171.5477104,158.3887796,170.0237513,117.9458562,146.9440438,143.8299272,169.0860166,
79,159.8859768,139.1308554,170.8277222,150.0398025,169.4408326,133.2655123,114.9396756,146.0432349,141.0951519,
80,131.5225736,136.5589701,165.9711286,159.9820367,173.007717,178.9364052,142.1104297,150.4340506,147.5333903,
81,144.7146412,159.2003044,157.2915119,151.398979,178.0091207,170.5368735,131.305097,148.868991,129.1842494,
82,135.9905684,156.8374105,123.0797506,144.8685381,161.3005835,160.8637606,154.6674697,145.6462552,144.9452557,
83,83.48048698,143.4519349,65.0177212,168.9112446,148.9046479,152.9870543,142.9487592,156.1245724,100.9752722,
84,59.68482088,117.1443481,45.09625828,169.234545,110.2069554,117.2825505,164.1652368,158.3553867,110.8479101,
85,148.6247584,92.46514202,53.14139234,174.2404388,105.9883106,112.5503519,148.8843146,160.4704425,114.9969796,
86,64.38020089,165.5204066,39.93815672,156.2989188,60.93390747,48.13741209,173.6269744,155.7706231,114.9969796,
87,69.66208403,110.2561383,39.32443452,164.8158905,51.15805278,47.72408182,173.1044314,153.2594693,159.9924652,
88,136.4585776,166.6911077,133.5363175,147.3932172,38.93652232,38.44064211,153.6153746,152.9108599,107.2575128,
