,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
29,160.4555229,145.788502,136.6130369,129.6153664,126.0277712,140.1800032,150.3364959,136.0348995,149.0029512,3
30,155.2529863,150.0425529,142.5623122,137.7451296,138.7688239,132.8294334,151.0934525,139.245887,148.8797636,
31,156.0862259,154.9178452,143.4067812,137.8529904,137.0357814,131.7277922,158.662821,138.4981574,156.083088,
32,157.552189,160.5800865,151.6499402,150.6365207,151.0088522,135.2064247,155.0726774,149.3222219,156.0825112,
33,162.6574327,160.2135551,154.3928582,152.2394588,155.4207091,146.6143509,157.1117106,157.3868846,160.4279155,
34,161.3660626,165.0626412,165.2279391,166.4193678,165.459565,151.8233803,156.7238518,154.2217551,170.4738916,
35,159.3157884,164.460421,172.1759895,170.5644818,172.9421265,155.6769737,165.794577,162.3655179,163.6435439,
36,160.0277491,153.6360596,177.6671545,170.9474432,173.2677366,164.4106092,163.0873818,174.1461975,141.4094103,
37,136.2918563,129.1244406,173.4172918,170.8015561,172.8828292,164.8065725,137.7968212,173.2508641,136.3874217,
38,136.1779143,131.2316337,171.4236948,178.2152319,163.9403674,177.700797,139.5425498,172.4809918,128.3266891,
39,140.2520397,131.1807696,150.0622153,170.0929265,164.0439878,168.6274177,135.9707894,163.4102859,139.8371868,4
40,134.7556597,136.4295764,163.5249037,155.8643476,170.7705641,168.6580251,137.5045283,173.3463854,135.6251026,
41,132.6937215,168.9258635,160.9354014,162.3882851,178.5314476,179.8921624,143.1610436,179.6656765,147.9066272,
42,158.0192427,156.0342411,161.6400031,167.975977,173.0731119,174.1223881,150.6223585,172.4147313,153.879762,
43,158.5674299,149.9453808,160.9627979,169.6764073,172.8410021,174.7070146,161.6956049,177.0723027,151.2477945,
44,154.8792366,151.6575224,163.9328724,159.2048237,164.6066051,169.6674545,156.787973,173.027334,144.1198853,
45,151.2875561,154.4623031,147.0781832,151.8740366,150.2539116,165.8305437,149.5225108,163.1008898,143.8279402,
46,145.5248662,141.4272149,143.5045666,149.6009844,144.9521556,151.3634446,145.5267602,144.7793422,146.5309657,
47,154.3760097,148.0616595,138.7187273,147.0935845,145.0403821,146.0187805,148.8321815,137.666664,147.3624724,
48,158.3721531,151.1625459,141.5339866,147.2175811,142.7038783,140.2918211,147.1995243,134.971184,152.5288783,
49,164.2040016,155.5221426,137.9063737,143.1975976,142.3280085,138.2069677,157.8660665,135.0463266,157.5729269,5
50,167.2205148,157.79823,145.6307589,140.0103526,145.6771559,139.8191887,158.5786613,143.4707882,161.2595542,
51,165.8080575,161.4121811,143.7389418,145.9358253,143.2587214,142.7714236,159.3283754,146.4579764,153.6685052,
52,164.7401441,166.15656,147.9996756,143.2988198,141.7055102,141.0843541,163.1091465,143.8579465,170.6889406,
53,172.1258551,168.6199431,139.2903984,144.4001287,146.089646,138.8419428,164.9339366,145.3589869,174.121203,
54,171.6023155,172.9560019,162.9187191,145.7421077,141.1482413,152.0321252,166.8817014,146.3537847,176.8296895,
55,173.9081437,175.1889007,123.2709581,145.8830956,141.9600985,150.8578371,175.2341076,141.5482856,176.9691146,
56,175.5234995,172.9486747,144.8485808,139.8282759,132.8200799,136.9143696,177.9779247,143.3624709,167.2245885,6
57,170.7656463,168.1746776,143.6270608,146.9615104,133.6159424,148.6520619,169.1334196,146.7670707,168.2027661,
58,176.0700731,179.5453666,169.7686801,146.7592541,140.5316719,165.4190698,178.4449789,144.5521617,176.130521,r
59,178.633775,178.0789575,161.2468778,142.5080532,141.8128764,175.9209043,177.4136808,142.8025668,176.6221354,
60,179.3798092,173.138351,153.5360685,150.7712248,143.8189501,164.7890494,165.8693335,177.0055898,178.3482754,
61,173.8317469,165.8437034,142.8587664,137.1329918,143.8189501,171.6294438,169.6428535,173.4100907,174.3543299,
62,168.3125263,163.1967787,137.8765919,142.6459148,114.8135831,177.3981736,170.1688971,133.6251716,173.483133,
